Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,01/03/2018 02:04:25,118540132,8,5,864,1039,288,0,108,149.0541608,325,32,207.8,160.4827093,16.0536349,0.109667501,9878344.333,15600000,40300000,11840,119000000,16900000,17600000,40300000,75351,118000000,29600000,11100000,40400000,18100000,1,0,0,0,160,100,0.067487693,0.042179808,0,325,156.5,153.8749492,23677.5,0,1,0,0,1,0,0,0,0,168.5384615,108,207.8,0,0,0,0,0,0,8,864,5,1039,256,186,2,20,70990.25,10368.90773,76600,55461,29600000,11100000,40300000,18100000,Exfil
512,6,01/03/2018 10:47:38,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 02:13:52,404303,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,11399.8659421276,108.8292691373,9402.3953488372,23475.9878742794,107625,3,404258,19250.380952381,33800.2264881113,107625,204,404289,19251.8571428571,41310.2048509635,144848,7,0,0,0,0,712,712,54.4146345686,54.4146345686,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
5431,6,01/03/2018 10:14:19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:29:49,371639,21,22,1912,2665,640,0,91.0476190476,139.6790879804,976,0,121.1363636364,258.6415602914,12315.714981474,115.7036801843,8848.5476190476,18352.8930333285,90566,5,371583,18579.15,24686.7226604334,90566,237,371632,17696.7619047619,38364.0546734893,169676,12,0,0,0,0,680,712,56.5064484621,59.1972317222,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,0,1,106.4418604651,91.0476190476,121.1363636364,0,0,0,0,0,0,21,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:13:01,6790,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,294.55081,6790.0,0.0,6790,6790,6790,6790.0,0.0,6790,6790,0,0.0,0.0,0,0,0,0,0,0,40,0,294.55081,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:55:54,375415,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12191.841029261,117.203627985,8730.5813953488,23864.0788915979,123084,2,375222,17867.7142857143,33524.9570605882,123084,300,375407,17876.5238095238,43004.6213082025,162355,7,0,0,0,0,712,712,58.6018139925,58.6018139925,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
52575,6,01/03/2018 03:31:17,3515976,2,0,62,0,31,31,31,0,0,0,0,0,17.633795,0.568832097,3515976,0,3515976,3515976,3515976,3515976,0,3515976,3515976,0,0,0,0,0,1,0,0,0,40,0,0.568832097,0,31,31,31,0,0,0,1,0,0,1,1,0,0,0,46.5,31,0,0,0,0,0,0,0,2,62,0,0,62,-1,1,20,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:12:13,16766,3,4,311,935,311,0,103.6666667,179.5559337,935,0,233.75,467.5,74317.07026,417.5116307,2794.333333,5564.903437,13983,3,14277,7138.5,9679.584728,13983,294,16763,5587.666667,7623.917256,14277,20,0,0,0,0,72,92,178.933556,238.5780747,0,935,155.75,333.1412184,110983.0714,0,0,1,1,0,0,0,1,1,178.0,103.6666667,233.75,0,0,0,0,0,0,3,311,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:33:02,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,01/03/2018 10:49:47,1239,1,1,36,91,36,36,36,0,91,91,91,0,102502.0178,1614.205004,1239,0,1239,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,807.102502,807.102502,36,91,54.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,81.5,36,91,0,0,0,0,0,0,1,36,1,91,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 02:49:20,387193,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11820.9781685103,113.6384180499,9004.488372093,20494.9713674124,93203,2,387141,18435.2857142857,28765.6157402251,93203,286,387188,18437.5238095238,36996.9476249312,132712,9,0,0,0,0,712,712,56.819209025,56.819209025,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,01/03/2018 10:31:31,393,1,1,44,60,44,44,44,0,60,60,60,0,264631.0433,5089.058524,393,0,393,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2544.529262,2544.529262,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:29:04,2007,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,996.5122073,2007.0,0.0,2007,2007,2007,2007.0,0.0,2007,2007,0,0.0,0.0,0,0,0,0,0,0,40,0,996.5122073,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:13:22,5849,3,4,291,935,291,0,97.0,168.0089283,935,0,233.75,467.5,209608.4801,1196.785775,974.8333333,2132.962017,5322,4,5611,2805.5,3558.86843,5322,289,5845,1948.333333,3179.48932,5618,17,0,0,0,0,72,92,512.9081894,683.8775859,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,1,175.1428571,97.0,233.75,0,0,0,0,0,0,3,291,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:24:16,349397,22,20,1928,2665,640,0,87.6363636364,137.7805520365,976,0,133.25,268.7712537496,13145.5049699912,120.2070996603,8521.8780487805,18009.722568928,72459,5,349347,16635.5714285714,27016.1571852316,75379,227,349391,18389.0,34828.3642803455,119057,11,0,0,0,0,712,648,62.9656236316,57.2414760287,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,0,0,109.3571428571,87.6363636364,133.25,0,0,0,0,0,0,22,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:38:42,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:13:40,6915,3,4,275,935,275,0,91.66666667,158.771324,935,0,233.75,467.5,174981.9234,1012.292119,1152.5,2359.113117,5942,3,6270,3135.0,3969.69747,5942,328,6910,2303.333333,3446.496385,6268,22,0,0,0,0,72,92,433.8394794,578.4526392,0,935,151.25,330.9806857,109548.2143,0,0,1,1,0,0,0,1,1,172.8571429,91.66666667,233.75,0,0,0,0,0,0,3,275,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 02:21:26,1409,1,1,35,83,35,35,35,0,83,83,83,0,83747.33854,1419.446416,1409,0,1409,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,709.7232079,709.7232079,35,83,51,27.71281292,768,0,0,0,0,0,0,0,0,1,76.5,35,83,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
50016,6,21/02/2018 02:29:55,1192,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,1035234.899,5872.483221,198.6666667,243.8587023,622,3,1192,298.0,436.624171,934,3,622,622.0,0.0,622,622,0,0,0,0,124,40,4194.630872,1677.852349,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:31:49,841,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2378.121284,841.0,0.0,841,841,841,841.0,0.0,841,841,0,0.0,0.0,0,0,0,0,0,0,40,0,2378.121284,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:27:48,17418,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,114.8237456,17418.0,0.0,17418,17418,17418,17418.0,0.0,17418,17418,0,0.0,0.0,0,0,0,0,0,0,40,0,114.8237456,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:03:32,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:30:35,17770,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,112.5492403,17770.0,0.0,17770,17770,17770,17770.0,0.0,17770,17770,0,0.0,0.0,0,0,0,0,0,0,40,0,112.5492403,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,6,14/02/2018 11:39:38,60419426,13,13,801,4998,463,0,61.6153846154,136.5482445033,1460,0,384.4615384615,621.401723979,95.9790647465,0.4303251739,2416777.04,4336605.75740458,10015032,1,60419426,5034952.16666667,5221989.96056541,10078028,232,60351145,5029262.08333333,5228138.57553732,10083144,1,0,0,0,0,272,332,0.2151625869,0.2151625869,0,1460,214.7777777778,463.3831554102,214723.948717949,0,0,0,1,0,0,0,0,1,223.0384615385,61.6153846154,384.4615384615,0,0,0,0,0,0,13,801,13,4998,8192,114,8,20,92414.0,59370.7627911247,213604,68097,9977453.33333334,81784.7933901328,10015032,9810566,Benign
5355,17,01/03/2018 10:16:12,421245,2,0,66,0,33,33,33,0,0,0,0,0,156.6784175,4.747830835,421245,0,421245,421245,421245,421245,0,421245,421245,0,0,0,0,0,0,0,0,0,16,0,4.747830835,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,49.5,33,0,0,0,0,0,0,0,2,66,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 02:44:24,391268,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,11738.7570667675,112.4548902543,9099.2558139535,21346.1361074719,88402,4,391227,18629.8571428571,32374.5564900675,110904,270,391261,18631.4761904762,37231.723656875,125941,7,0,0,0,0,712,712,56.2274451271,56.2274451271,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:30:25,4671,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,428.1738386,4671.0,0.0,4671,4671,4671,4671.0,0.0,4671,4671,0,0.0,0.0,0,0,0,0,0,0,40,0,428.1738386,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:28:21,14570,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,137.2683596,14570.0,0.0,14570,14570,14570,14570.0,0.0,14570,14570,0,0.0,0.0,0,0,0,0,0,0,40,0,137.2683596,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:29:24,1220,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1639.344262,1220.0,0.0,1220,1220,1220,1220.0,0.0,1220,1220,0,0.0,0.0,0,0,0,0,0,0,40,0,1639.344262,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:15:13,12264,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,163.0789302,12264.0,0.0,12264,12264,12264,12264.0,0.0,12264,12264,0,0.0,0.0,0,0,0,0,0,0,40,0,163.0789302,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:22:05,6855,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,291.757841,6855.0,0.0,6855,6855,6855,6855.0,0.0,6855,6855,0,0.0,0.0,0,0,0,0,0,0,40,0,291.757841,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:22:02,4737,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,422.2081486,4737.0,0.0,4737,4737,4737,4737.0,0.0,4737,4737,0,0.0,0.0,0,0,0,0,0,0,40,0,422.2081486,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,14/02/2018 08:44:07,23580,1,1,40,120,40,40,40.0,0.0,120,120,120.0,0.0,6785.411365564,84.8176420696,23580.0,0.0,23580,23580,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,42.4088210348,42.4088210348,40,120,66.6666666667,46.1880215352,2133.3333333333,0,0,0,0,0,0,0,0,1,100.0,40.0,120.0,0,0,0,0,0,0,1,40,1,120,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:51:12,400677,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,11463.098705441,109.8141395688,9318.0697674419,19760.9432243014,96804,3,400487,19070.8095238095,29761.5552107397,96804,342,400652,19078.6666666667,41445.2126008944,177736,12,0,0,0,0,712,712,54.9070697844,54.9070697844,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:18:55,3667,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,545.4049632,3667.0,0.0,3667,3667,3667,3667.0,0.0,3667,3667,0,0.0,0.0,0,0,0,0,0,0,40,0,545.4049632,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:26:13,947,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2111.932418,947.0,0.0,947,947,947,947.0,0.0,947,947,0,0.0,0.0,0,0,0,0,0,0,40,0,2111.932418,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:24:51,372522,24,22,1912,2665,640,0,79.6666666667,133.8339875812,976,0,121.1363636364,258.6415602914,12286.5226751709,123.4826399515,8278.2666666667,17599.562838579,85276,4,372462,16194.0,25511.7592868287,85276,297,372513,17738.7142857143,33152.6073441334,122671,14,0,0,0,0,776,712,64.4257251921,59.0569147594,0,976,97.3829787234,200.3366246652,40134.7631822387,0,0,0,1,0,0,0,0,0,99.5,79.6666666667,121.1363636364,0,0,0,0,0,0,24,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,01/03/2018 08:59:41,471,1,1,74,122,74,74,74,0,122,122,122,0,416135.8811,4246.284501,471,0,471,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2123.142251,2123.142251,74,122,90,27.71281292,768,0,0,0,0,0,0,0,0,1,135,74,122,0,0,0,0,0,0,1,74,1,122,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
22,6,14/02/2018 02:56:26,369043,23,20,1944,2665,640,0,84.5217391304,135.9534912338,976,0,133.25,268.7712537496,12489.0595404872,116.5175873814,8786.7380952381,20330.8441813136,95559,5,368997,16772.5909090909,27885.3404509031,95559,263,369035,19422.8947368421,36669.392065219,135641,7,0,0,0,0,744,648,62.3233606924,54.194226689,0,976,104.75,205.4934079178,42227.5406976744,0,0,0,1,0,0,0,0,0,107.1860465116,84.5217391304,133.25,0,0,0,0,0,0,23,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
50718,6,14/02/2018 12:10:00,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.111111111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.5555555556,55555.5555555556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 11:27:43,3981747,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,685.3775491009,4.5206287592,234220.411764706,532791.497817399,2102885,3,3981747,398174.7,673961.188012922,2102885,3,3943651,657275.166666667,817250.043258345,2190007,30334,0,0,0,0,232,152,2.7626064639,1.7580222952,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,1,1,0,0,0,1,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:14:25,11154,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,179.3078716,11154.0,0.0,11154,11154,11154,11154.0,0.0,11154,11154,0,0.0,0.0,0,0,0,0,0,0,40,0,179.3078716,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:13:25,15104,3,4,316,935,316,0,105.3333333,182.4426851,935,0,233.75,467.5,82825.74153,463.4533898,2517.333333,5512.245084,13742,3,14090,7045.0,9470.988227,13742,348,15101,5033.666667,7858.088975,14090,19,0,0,0,0,72,92,198.6228814,264.8305085,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,1,178.7142857,105.3333333,233.75,0,0,0,0,0,0,3,316,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:19:12,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 03:30:03,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
443,6,01/03/2018 04:17:36,5451901,8,6,354,3702,197,0,44.25,75.57541172,1460,0,617,681.2056958,743.9606845,2.567911633,419377,1453764.433,5256474,1,5451901,778843,1975138.461,5256474,12,49384,9876.8,13117.76312,27014,1,0,0,0,0,172,132,1.467378076,1.100533557,0,1460,270.4,504.4971754,254517.4,0,0,1,1,0,0,0,1,0,289.7142857,44.25,617,0,0,0,0,0,0,8,354,6,3702,8192,946,3,20,195415,0,195415,195415,5256474,0,5256474,5256474,Benign
80,6,21/02/2018 02:25:22,4642,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,430.8487721,4642.0,0.0,4642,4642,4642,4642.0,0.0,4642,4642,0,0.0,0.0,0,0,0,0,0,0,40,0,430.8487721,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59642,6,21/02/2018 02:26:45,15248,5,2,935,341,935,0,187.0,418.1447118,341,0,170.5,241.1234124,83683.10598,459.0766002,2541.333333,5943.547616,14671,5,15248,3812.0,7428.179454,14953,5,14671,14671.0,0.0,14671,14671,0,0,0,0,124,40,327.9118573,131.1647429,0,935,159.5,335.3002918,112426.2857,0,0,1,1,0,0,0,1,0,182.2857143,187.0,170.5,0,0,0,0,0,0,5,935,2,341,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,01/03/2018 02:08:54,1567283,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1738.677699,9.57070293,111948.7857,246085.1393,953241,38,1567283,223897.5714,387598.317,1099311,45,1476241,246040.1667,347116.5388,953241,91756,0,0,0,0,172,152,5.104374896,4.466328034,0,1173,170.3125,319.4027173,102018.0958,0,0,0,1,0,0,0,0,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:11:54,21231,3,4,274,935,274,0,91.33333333,158.1939738,935,0,233.75,467.5,56945.03321,329.7065612,3538.5,5381.671999,11186,4,10021,5010.5,6678.623548,9733,288,21225,7075.0,6137.608736,11186,20,0,0,0,0,72,92,141.3028119,188.4037492,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,1,172.7142857,91.33333333,233.75,0,0,0,0,0,0,3,274,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 02:21:01,64556,2,2,84,284,42,42,42,0,142,142,142,0,5700.477105,61.96170766,21518.66667,35303.11015,62275,433,64123,64123,0,64123,64123,62708,62708,0,62708,62708,0,0,0,0,16,16,30.98085383,30.98085383,42,142,82,54.77225575,3000,0,0,0,0,0,0,0,0,1,102.5,42,142,0,0,0,0,0,0,2,84,2,284,-1,-1,1,8,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:33:07,2140,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,934.5794393,2140.0,0.0,2140,2140,2140,2140.0,0.0,2140,2140,0,0.0,0.0,0,0,0,0,0,0,40,0,934.5794393,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
